Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,116,2019-08-09,MIN,CLE,6-GF,,99,4.0,6,0,0,0,3,0,0,0.00,17,68,46,8,7,6,8,6,1,0,,0,0,1,0,0,17,0,0,0,1,0,0,.20,0.040,.41,0.05%,2.21,11.40,21.00,6t --- 0 out d5,9t end d 4,,MIN,1.5,L,2,6
2,133,2019-08-29,MIN,CHW,7-GF,S(1),19,3.0,5,2,0,0,0,0,0,0.00,15,53,39,10,5,10,5,4,1,0,,0,0,0,0,0,15,1,0,0,1,0,1,.20,0.013,.19,0.01%,-0.39,3.75,9.00,7b --- 0 out a7,9b end a 5,,CHW,1.6666666666666667,W,10,5
3,135,2019-08-31,MIN,DET,8-GF(8),,1,1.0,2,0,0,0,3,0,0,0.00,5,17,15,2,7,2,0,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.07,0.004,.05,0.00%,0.56,7.05,12.00,8b --- 0 out d4,8b end d 4,,DET,2.0,L,7,10
4,138,2019-09-03,MIN,BOS,GS-1,,2,1.0,0,0,0,1,2,0,0,0.00,4,19,11,2,1,0,1,1,0,0,54,,,0,0,0,3,0,0,0,0,0,0,.71,0.053,.43,0.02%,0.58,5.65,9.00,1b start a 1,1b 3 out a1,,BOS,1.0,W,6,5
5,143,2019-09-08,MIN,CLE,GS-2,L(0-1),4,2.0,3,2,2,1,1,0,0,1.64,9,33,22,6,4,3,4,2,2,0,42,,,0,0,0,8,1,0,0,0,0,0,.99,-0.099,.59,-0.04%,-0.90,0.10,3.00,1t start tie,2t 3 out d2,,MIN,2.0,L,2,5
6,145,2019-09-11,MIN,WSN,9-GF,,2,1.0,1,1,1,0,1,1,0,2.25,4,11,8,1,1,1,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.11,-0.016,.07,-0.01%,-0.45,1.65,3.00,9t --- 0 out d3,9t end d 4,,MIN,1.0,L,2,6
7,149,2019-09-15,MIN,CLE,GS-5,,3,5.0,6,2,1,1,2,0,1,2.12,21,74,45,9,9,11,6,5,0,0,50,,,0,1,0,19,0,0,0,1,0,0,.89,0.058,.48,0.02%,0.87,8.45,18.00,1b start tie,5b 3 out d1,,CLE,1.4,L,5,7
8,154,2019-09-20,MIN,KCR,GS-6,W(1-1),4,5.1,3,1,1,2,5,0,2,2.01,22,74,45,13,8,7,6,2,2,0,61,,,3,0,0,18,0,0,0,1,0,0,1.26,0.258,.62,0.08%,2.59,19.80,40.00,1t start tie,6t -2- 1 out a2,,MIN,0.9803921568627452,W,4,3
9,158,2019-09-25,MIN,DET,GS-6,W(2-1),4,6.0,1,1,0,0,6,0,0,1.59,21,78,59,15,15,7,8,2,1,0,74,,,0,0,0,21,1,0,0,0,0,2,.75,0.204,.10,0.02%,2.38,28.90,48.00,1b start tie,6b 3 out d1,,DET,0.16666666666666666,W,5,1
