Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,120,2017-08-14,SEA,BAL,9-GF,,99,1.0,0,0,0,0,1,0,0,0.00,3,10,7,3,0,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.50,9t --- 0 out d9,9t end d 9,,SEA,0.0,L,3,11,,
2,103,2018-07-27,CHW,TOR,5-5,,99,0.2,1,2,2,0,0,0,2,27.00,5,22,12,2,1,0,3,1,1,0,,1,1,0,0,0,2,1,0,0,0,1,0,.13,-0.028,.00,0.00%,-2.48,5t 1-- 1 out d6,5t 3 out d9,,CHW,5.0,L,5,10,-4.30,-4.00
3,107,2018-08-01,CHW,KCR,7-8,,4,1.2,1,0,0,0,1,0,0,7.71,6,20,14,5,3,2,3,1,0,0,,0,0,0,0,0,6,1,0,0,0,0,0,.03,0.004,.00,0.00%,0.68,7t --- 0 out d6,8t -2- 2 out d6,,CHW,0.8333333333333334,L,5,10,5.15,8.00
4,110,2018-08-04,CHW,TBR,9-GF,S(1),2,1.0,0,0,0,1,2,0,0,5.40,4,19,10,3,3,0,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,3.27,0.199,.01,0.00%,0.50,9b --- 0 out a1,9b end a 1,,TBR,1.0,W,2,1,5.65,9.00
5,112,2018-08-06,CHW,NYY,8-8,,1,1.0,2,3,3,1,1,2,0,10.38,6,21,13,3,1,0,4,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.08,-0.030,.00,0.00%,-2.50,8t --- 0 out d4,8t 3 out d7,,CHW,3.0,L,0,7,-3.55,-3.00
6,117,2018-08-12,CHW,CLE,8-GF,,5,1.2,0,0,0,1,1,0,0,7.50,6,16,11,4,3,3,1,0,0,0,,2,0,0,0,0,5,0,0,0,0,0,0,.01,0.001,.00,0.00%,1.41,8t 12- 1 out d8,9t end d 6,,CHW,0.8333333333333334,L,7,9,5.15,8.00
7,121,2018-08-17,CHW,KCR,9-GF,,4,1.0,0,0,0,0,0,0,0,6.43,3,5,5,1,0,1,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.03,0.003,.00,0.00%,0.50,9t --- 0 out a6,9t end a 6,,CHW,0.0,W,9,3,2.25,3.00
8,123,2018-08-19,CHW,KCR,9-9,H(1),1,0.1,0,0,0,0,0,0,0,6.14,1,1,1,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,2.87,0.073,.00,0.00%,0.24,9t --- 0 out a1,9t --- 1 out a1,,CHW,0.0,W,7,6,0.75,1.00
9,124,2018-08-20,CHW,MIN,9-GF,,0,1.0,2,2,2,1,1,1,0,7.56,6,23,14,5,4,2,2,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.34,0.008,.00,0.00%,-1.48,9b --- 0 out a5,9b end a 3,,MIN,3.0,W,8,5,-1.55,0.00
10,128,2018-08-24,CHW,DET,7-7,W(1-0),3,0.1,0,0,0,0,0,0,0,7.27,1,2,1,0,0,0,1,1,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,.43,0.011,.00,0.00%,0.45,7b 12- 2 out d3,7b 3 out d3,,DET,0.0,W,6,3,4.75,13.00
11,134,2018-08-30,CHW,BOS,9-9,L(1-1),5,0.2,4,5,5,2,2,1,0,11.57,8,40,22,10,1,1,3,2,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,1.90,-0.493,.00,0.00%,-4.73,9t --- 0 out tie,9t 1-- 2 out d5,,CHW,30.0,L,4,9,-8.10,-7.00
12,139,2018-09-04,CHW,DET,9-GF,,4,1.0,2,0,0,0,1,0,0,10.45,5,19,11,2,2,1,3,2,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.03,0.002,.00,0.00%,0.50,9t --- 0 out d5,9t end d 5,,CHW,2.0,L,3,8,3.05,6.00
13,140,2018-09-05,CHW,DET,9-GF,,0,1.0,1,0,0,0,2,0,0,9.53,4,12,8,0,4,1,1,1,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,.00,0.000,.00,0.00%,0.50,9t --- 0 out d8,9t end d 8,,CHW,1.0,L,2,10,5.65,9.00
14,142,2018-09-08,CHW,LAA,9-GF,,2,1.0,2,2,2,1,0,0,0,10.22,5,23,11,3,1,3,1,0,1,0,,1,1,0,0,0,4,0,0,0,0,0,0,.01,-0.001,.00,0.00%,-1.58,9t --3 0 out d6,9t end d 9,,CHW,3.0,L,3,12,-3.55,-3.00
15,155,2018-09-23,CHW,CHC,8-GF,,14,2.0,3,0,0,0,2,0,0,8.79,9,34,24,8,6,3,4,3,0,0,,0,0,0,0,0,9,1,0,0,0,0,0,.10,0.005,.00,0.00%,1.00,8t --- 0 out d5,9t end d 5,,CHW,1.5,L,1,6,6.70,12.00
16,158,2018-09-26,CHW,CLE,6-7,,2,1.1,1,0,0,1,1,0,0,8.04,6,23,12,1,3,0,4,1,0,0,,1,0,0,0,0,5,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.82,6t -2- 2 out d10,7t 3 out d10,,CHW,1.8181818181818181,L,2,10,3.80,7.00
17,161,2018-09-29,CHW,MIN,7-GF(8),,2,2.0,2,0,0,1,1,0,1,7.13,10,40,25,5,0,2,5,1,0,0,,0,0,0,0,0,8,0,0,0,0,0,0,.01,0.001,.00,0.00%,1.03,7b --- 0 out d7,8b end d 7,,MIN,1.5,L,3,8,4.10,9.00
18,28,2019-05-01,CHW,BAL,8-GF,W(1-0),99,2.0,1,0,0,0,2,0,0,0.00,7,26,18,7,2,1,4,2,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,.72,0.098,.57,0.05%,1.07,8t --- 0 out d1,9t end d 1,2,CHW,0.5,W,7,6,11.90,24.00
19,48,2019-05-22,CHW,HOU,9-9,,20,0.1,2,1,1,1,1,0,0,3.86,4,22,11,5,2,0,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.12,-0.015,.07,-0.01%,-1.08,9b --- 0 out a6,9b 123 1 out a6,,HOU,30.0,W,9,4,-1.05,1.00
20,50,2019-05-24,CHW,MIN,7-GF(8),,1,2.0,1,1,0,2,3,0,0,2.08,10,44,27,4,6,1,4,3,0,0,,0,0,0,0,0,8,1,0,0,0,0,1,.03,-0.003,.02,0.00%,0.11,7b --- 0 out d6,8b end d 7,,MIN,1.5,L,4,11,8.70,15.00
21,65,2019-06-10,CHW,WSN,8-9,,16,0.1,4,4,4,0,1,0,0,9.64,5,25,17,5,1,3,1,0,0,0,,1,0,0,0,0,5,0,0,0,0,0,0,.05,-0.003,.03,0.00%,-2.67,8t -2- 2 out d5,9t 12- 0 out d7,,CHW,40.0,L,1,12,-7.65,-8.00
22,69,2019-06-15,CHW,NYY,8-9,,4,1.1,2,1,1,1,1,0,0,9.00,6,30,16,3,5,2,2,1,0,0,,0,0,0,0,0,5,0,0,0,1,0,0,.13,-0.010,.10,-0.01%,-0.15,8t --- 0 out d7,9t 1-3 1 out d3,,CHW,2.727272727272727,L,4,8,1.20,4.00
23,70,2019-06-16,CHW,NYY,8-8,,0,1.0,1,1,1,1,0,0,0,9.00,5,22,14,1,1,2,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.02,-0.002,.02,0.00%,-0.46,8t --- 0 out d7,8t 3 out d8,,CHW,2.0,L,3,10,-0.95,0.00
